id,listing_id,contact_date
3932,1238,1.58452E+12
3933,1062,1.58931E+12
3934,1154,1.58677E+12
3935,1123,1.58223E+12
3936,1192,1.58472E+12
3937,1021,1.58985E+12
3938,1157,1.59034E+12
3939,1239,1.58997E+12
3940,1237,1.58311E+12
3941,1132,1.59013E+12
3942,1131,1.58264E+12
3943,1177,1.5835E+12
3944,1296,1.58762E+12
3945,1207,1.58129E+12
3946,1099,1.58578E+12
3947,1172,1.58768E+12
3948,1232,1.57855E+12
3949,1130,1.57857E+12
3950,1112,1.59205E+12
3951,1176,1.5839E+12
3952,1039,1.58522E+12
3953,1149,1.58992E+12
3954,1293,1.58883E+12
3955,1214,1.58015E+12
3956,1022,1.5885E+12
3957,1148,1.58611E+12
3958,1264,1.58013E+12
3959,1045,1.58439E+12
3960,1024,1.58595E+12
3961,1228,1.58352E+12
3962,1224,1.58313E+12
3963,1021,1.58967E+12
3964,1229,1.58503E+12
3965,1120,1.58687E+12
3966,1117,1.58869E+12
3967,1228,1.57911E+12
3968,1051,1.58474E+12
3969,1286,1.57975E+12
3970,1104,1.59014E+12
3971,1156,1.58784E+12
3972,1199,1.58425E+12
3973,1295,1.58591E+12
3974,1235,1.58761E+12
3975,1160,1.5877E+12
3976,1152,1.58753E+12
3977,1042,1.58641E+12
3978,1213,1.57813E+12
3979,1082,1.581E+12
3980,1270,1.58933E+12
3981,1072,1.58099E+12
3982,1278,1.58681E+12
3983,1213,1.58928E+12
3984,1005,1.59319E+12
3985,1051,1.58435E+12
3986,1114,1.58279E+12
3987,1080,1.58669E+12
3988,1152,1.58209E+12
3989,1184,1.59162E+12
3990,1085,1.58343E+12
3991,1136,1.57903E+12
3992,1170,1.57868E+12
3993,1134,1.58491E+12
3994,1032,1.5797E+12
3995,1138,1.59299E+12
3996,1108,1.58757E+12
3997,1124,1.58737E+12
3998,1116,1.59215E+12
3999,1285,1.58142E+12
4000,1040,1.57887E+12
4001,1298,1.58782E+12
4002,1164,1.59066E+12
4003,1123,1.59219E+12
4004,1058,1.58338E+12
4005,1002,1.59021E+12
4006,1292,1.58631E+12
4007,1178,1.59016E+12
4008,1260,1.5854E+12
4009,1138,1.58339E+12
4010,1125,1.5817E+12
4011,1125,1.58357E+12
4012,1117,1.58123E+12
4013,1279,1.59314E+12
4014,1264,1.59214E+12
4015,1170,1.58312E+12
4016,1185,1.58975E+12
4017,1189,1.58455E+12
4018,1032,1.59015E+12
4019,1135,1.58424E+12
4020,1114,1.58947E+12
4021,1003,1.57977E+12
4022,1171,1.57877E+12
4023,1229,1.57806E+12
4024,1104,1.58334E+12
4025,1100,1.58266E+12
4026,1247,1.58636E+12
4027,1132,1.5907E+12
4028,1287,1.58455E+12
4029,1278,1.58901E+12
4030,1008,1.58162E+12
4031,1134,1.58493E+12
4032,1264,1.58466E+12
4033,1025,1.58652E+12
4034,1227,1.58094E+12
4035,1249,1.58757E+12
4036,1238,1.58864E+12
4037,1209,1.58256E+12
4038,1079,1.58834E+12
4039,1038,1.59011E+12
4040,1164,1.59222E+12
4041,1117,1.58135E+12
4042,1010,1.58249E+12
4043,1187,1.58212E+12
4044,1176,1.58728E+12
4045,1252,1.59286E+12
4046,1290,1.59326E+12
4047,1053,1.58797E+12
4048,1285,1.58081E+12
4049,1242,1.59254E+12
4050,1104,1.58879E+12
4051,1115,1.58914E+12
4052,1053,1.58742E+12
4053,1256,1.58318E+12
4054,1215,1.59058E+12
4055,1191,1.59055E+12
4056,1215,1.58374E+12
4057,1235,1.58315E+12
4058,1120,1.58005E+12
4059,1057,1.58092E+12
4060,1240,1.58971E+12
4061,1227,1.58533E+12
4062,1012,1.58384E+12
4063,1131,1.59268E+12
4064,1285,1.5867E+12
4065,1079,1.57833E+12
4066,1268,1.58622E+12
4067,1096,1.58807E+12
4068,1263,1.58657E+12
4069,1154,1.57976E+12
4070,1223,1.59278E+12
4071,1224,1.58368E+12
4072,1236,1.58853E+12
4073,1105,1.5867E+12
4074,1140,1.58279E+12
4075,1057,1.5898E+12
4076,1285,1.5801E+12
4077,1298,1.58238E+12
4078,1194,1.58213E+12
4079,1157,1.58364E+12
4080,1251,1.58278E+12
4081,1242,1.58846E+12
4082,1073,1.58765E+12
4083,1009,1.59034E+12
4084,1283,1.58133E+12
4085,1275,1.59163E+12
4086,1290,1.58207E+12
4087,1296,1.58068E+12
4088,1103,1.58105E+12
4089,1111,1.58449E+12
4090,1021,1.57975E+12
4091,1009,1.58934E+12
4092,1279,1.58205E+12
4093,1021,1.5835E+12
4094,1128,1.59E+12
4095,1054,1.57913E+12
4096,1242,1.57963E+12
4097,1054,1.5792E+12
4098,1171,1.58848E+12
4099,1262,1.5851E+12
4100,1291,1.58082E+12
4101,1113,1.57911E+12
4102,1209,1.5835E+12
4103,1140,1.58603E+12
4104,1178,1.58409E+12
4105,1145,1.58723E+12
4106,1013,1.58134E+12
4107,1133,1.58523E+12
4108,1065,1.59156E+12
4109,1005,1.5871E+12
4110,1096,1.58244E+12
4111,1134,1.58542E+12
4112,1031,1.58512E+12
4113,1118,1.58183E+12
4114,1144,1.58868E+12
4115,1168,1.57959E+12
4116,1105,1.58536E+12
4117,1248,1.58092E+12
4118,1148,1.5899E+12
4119,1237,1.58202E+12
4120,1170,1.58064E+12
4121,1036,1.58753E+12
4122,1141,1.58427E+12
4123,1129,1.58245E+12
4124,1181,1.57958E+12
4125,1043,1.58128E+12
4126,1003,1.57833E+12
4127,1139,1.58226E+12
4128,1246,1.58753E+12
4129,1082,1.58373E+12
4130,1177,1.58947E+12
4131,1121,1.58166E+12
4132,1021,1.59016E+12
4133,1022,1.58879E+12
4134,1190,1.59044E+12
4135,1060,1.58446E+12
4136,1093,1.58869E+12
4137,1045,1.59028E+12
4138,1267,1.58921E+12
4139,1181,1.58785E+12
4140,1031,1.59176E+12
4141,1054,1.58758E+12
4142,1293,1.58246E+12
4143,1250,1.57861E+12
4144,1213,1.58715E+12
4145,1055,1.58896E+12
4146,1132,1.58073E+12
4147,1204,1.58107E+12
4148,1231,1.57986E+12
4149,1128,1.58662E+12
4150,1220,1.58378E+12
4151,1026,1.58674E+12
4152,1236,1.58184E+12
4153,1145,1.5885E+12
4154,1051,1.58459E+12
4155,1025,1.58325E+12
4156,1119,1.58406E+12
4157,1217,1.57808E+12
4158,1241,1.5879E+12
4159,1297,1.58119E+12
4160,1165,1.58159E+12
4161,1165,1.58723E+12
4162,1120,1.5844E+12
4163,1037,1.58193E+12
4164,1208,1.58365E+12
4165,1115,1.58457E+12
4166,1002,1.58987E+12
4167,1164,1.58791E+12
4168,1095,1.57796E+12
4169,1119,1.58096E+12
4170,1296,1.59334E+12
4171,1263,1.58762E+12
4172,1039,1.58932E+12
4173,1142,1.58166E+12
4174,1194,1.59187E+12
4175,1298,1.58775E+12
4176,1030,1.57852E+12
4177,1059,1.58472E+12
4178,1057,1.59232E+12
4179,1180,1.58174E+12
4180,1204,1.58749E+12
4181,1207,1.58139E+12
4182,1091,1.58425E+12
4183,1221,1.58183E+12
4184,1095,1.5852E+12
4185,1140,1.58293E+12
4186,1285,1.5833E+12
4187,1198,1.58685E+12
4188,1047,1.59203E+12
4189,1059,1.58626E+12
4190,1188,1.5899E+12
4191,1136,1.58498E+12
4192,1206,1.58666E+12
4193,1088,1.59212E+12
4194,1212,1.58527E+12
4195,1122,1.59039E+12
4196,1289,1.59249E+12
4197,1299,1.57875E+12
4198,1244,1.57891E+12
4199,1261,1.58382E+12
4200,1132,1.5898E+12
4201,1027,1.58472E+12
4202,1156,1.58387E+12
4203,1187,1.58265E+12
4204,1069,1.58624E+12
4205,1091,1.58073E+12
4206,1060,1.58722E+12
4207,1004,1.59051E+12
4208,1099,1.58594E+12
4209,1273,1.58276E+12
4210,1087,1.5809E+12
4211,1050,1.59145E+12
4212,1158,1.5854E+12
4213,1067,1.58254E+12
4214,1037,1.58976E+12
4215,1085,1.59231E+12
4216,1195,1.58178E+12
4217,1007,1.58729E+12
4218,1229,1.58445E+12
4219,1275,1.59021E+12
4220,1025,1.58969E+12
4221,1082,1.58616E+12
4222,1144,1.58753E+12
4223,1286,1.58697E+12
4224,1143,1.58757E+12
4225,1136,1.5861E+12
4226,1201,1.59267E+12
4227,1122,1.58407E+12
4228,1062,1.59259E+12
4229,1200,1.58081E+12
4230,1200,1.59124E+12
4231,1199,1.58388E+12
4232,1185,1.58892E+12
4233,1255,1.58169E+12
4234,1135,1.57872E+12
4235,1206,1.58079E+12
4236,1201,1.57883E+12
4237,1094,1.58472E+12
4238,1273,1.58321E+12
4239,1274,1.58114E+12
4240,1242,1.58531E+12
4241,1163,1.58986E+12
4242,1086,1.5919E+12
4243,1044,1.58524E+12
4244,1241,1.57952E+12
4245,1084,1.58949E+12
4246,1037,1.5892E+12
4247,1006,1.58203E+12
4248,1139,1.58699E+12
4249,1261,1.59048E+12
4250,1235,1.58125E+12
4251,1219,1.58082E+12
4252,1113,1.58718E+12
4253,1180,1.58662E+12
4254,1272,1.5794E+12
4255,1127,1.58839E+12
4256,1233,1.57931E+12
4257,1067,1.58861E+12
4258,1242,1.58732E+12
4259,1217,1.59141E+12
4260,1198,1.58117E+12
4261,1084,1.58507E+12
4262,1204,1.58879E+12
4263,1177,1.58997E+12
4264,1168,1.57843E+12
4265,1112,1.58762E+12
4266,1201,1.5914E+12
4267,1111,1.59286E+12
4268,1274,1.58606E+12
4269,1256,1.59184E+12
4270,1175,1.58657E+12
4271,1067,1.58665E+12
4272,1003,1.57872E+12
4273,1087,1.58584E+12
4274,1004,1.5815E+12
4275,1006,1.58134E+12
4276,1156,1.59294E+12
4277,1006,1.58487E+12
4278,1269,1.59299E+12
4279,1180,1.58275E+12
4280,1111,1.58251E+12
4281,1173,1.58282E+12
4282,1175,1.58207E+12
4283,1176,1.58625E+12
4284,1058,1.58667E+12
4285,1206,1.58801E+12
4286,1191,1.5885E+12
4287,1236,1.58686E+12
4288,1235,1.5866E+12
4289,1143,1.58322E+12
4290,1088,1.58101E+12
4291,1052,1.58938E+12
4292,1149,1.58468E+12
4293,1254,1.58431E+12
4294,1124,1.58239E+12
4295,1246,1.5883E+12
4296,1010,1.57946E+12
4297,1000,1.58148E+12
4298,1033,1.5826E+12
4299,1121,1.57873E+12
4300,1081,1.58896E+12
4301,1102,1.58694E+12
4302,1078,1.58195E+12
4303,1221,1.58731E+12
4304,1158,1.59047E+12
4305,1218,1.58363E+12
4306,1064,1.58269E+12
4307,1151,1.58314E+12
4308,1216,1.58576E+12
4309,1176,1.59E+12
4310,1020,1.58929E+12
4311,1185,1.57914E+12
4312,1110,1.58649E+12
4313,1289,1.58271E+12
4314,1267,1.59045E+12
4315,1096,1.58716E+12
4316,1025,1.58426E+12
4317,1098,1.5865E+12
4318,1129,1.58265E+12
4319,1202,1.59248E+12
4320,1039,1.58779E+12
4321,1181,1.5862E+12
4322,1131,1.58581E+12
4323,1076,1.58618E+12
4324,1016,1.58649E+12
4325,1128,1.57971E+12
4326,1293,1.58429E+12
4327,1207,1.57954E+12
4328,1096,1.58921E+12
4329,1284,1.58132E+12
4330,1250,1.5783E+12
4331,1204,1.58466E+12
4332,1261,1.59055E+12
4333,1256,1.58337E+12
4334,1020,1.58269E+12
4335,1270,1.58162E+12
4336,1022,1.58667E+12
4337,1099,1.58173E+12
4338,1123,1.58617E+12
4339,1162,1.58743E+12
4340,1010,1.59049E+12
4341,1195,1.58713E+12
4342,1077,1.58369E+12
4343,1119,1.58583E+12
4344,1173,1.57897E+12
4345,1150,1.58263E+12
4346,1265,1.58278E+12
4347,1173,1.58664E+12
4348,1028,1.58327E+12
4349,1225,1.58609E+12
4350,1107,1.59139E+12
4351,1080,1.58358E+12
4352,1250,1.5837E+12
4353,1004,1.58506E+12
4354,1044,1.57966E+12
4355,1210,1.58663E+12
4356,1119,1.58612E+12
4357,1226,1.58626E+12
4358,1025,1.58202E+12
4359,1047,1.57878E+12
4360,1041,1.58419E+12
4361,1289,1.59021E+12
4362,1107,1.58245E+12
4363,1247,1.58988E+12
4364,1218,1.58598E+12
4365,1290,1.58133E+12
4366,1219,1.58373E+12
4367,1154,1.57787E+12
4368,1126,1.58115E+12
4369,1053,1.57875E+12
4370,1152,1.58741E+12
4371,1042,1.58525E+12
4372,1032,1.58851E+12
4373,1128,1.58465E+12
4374,1195,1.58178E+12
4375,1206,1.59254E+12
4376,1226,1.58771E+12
4377,1090,1.58387E+12
4378,1026,1.58902E+12
4379,1121,1.58494E+12
4380,1285,1.58498E+12
4381,1221,1.58443E+12
4382,1280,1.58203E+12
4383,1041,1.58195E+12
4384,1197,1.58108E+12
4385,1170,1.585E+12
4386,1033,1.5871E+12
4387,1295,1.57812E+12
4388,1224,1.58133E+12
4389,1122,1.57808E+12
4390,1080,1.59209E+12
4391,1281,1.58854E+12
4392,1214,1.59295E+12
4393,1146,1.5808E+12
4394,1048,1.59245E+12
4395,1030,1.58525E+12
4396,1096,1.5903E+12
4397,1056,1.58358E+12
4398,1136,1.58874E+12
4399,1198,1.58161E+12
4400,1144,1.58581E+12
4401,1163,1.57994E+12
4402,1037,1.58504E+12
4403,1064,1.58387E+12
4404,1041,1.58369E+12
4405,1192,1.59303E+12
4406,1200,1.58763E+12
4407,1226,1.59237E+12
4408,1222,1.5888E+12
4409,1198,1.58971E+12
4410,1085,1.59269E+12
4411,1292,1.58241E+12
4412,1283,1.58239E+12
4413,1220,1.58064E+12
4414,1246,1.58958E+12
4415,1155,1.5912E+12
4416,1189,1.58608E+12
4417,1260,1.59225E+12
4418,1168,1.58341E+12
4419,1288,1.58383E+12
4420,1114,1.58962E+12
4421,1172,1.58715E+12
4422,1013,1.58266E+12
4423,1107,1.59056E+12
4424,1049,1.58925E+12
4425,1151,1.58198E+12
4426,1037,1.59066E+12
4427,1149,1.58776E+12
4428,1174,1.5861E+12
4429,1095,1.58137E+12
4430,1120,1.58405E+12
4431,1234,1.5858E+12
4432,1227,1.58811E+12
4433,1072,1.58208E+12
4434,1132,1.58489E+12
4435,1292,1.58249E+12
4436,1252,1.5925E+12
4437,1137,1.59244E+12
4438,1075,1.5853E+12
4439,1060,1.59124E+12
4440,1015,1.58132E+12
4441,1295,1.57818E+12
4442,1088,1.58099E+12
4443,1009,1.58223E+12
4444,1083,1.58749E+12
4445,1241,1.58082E+12
4446,1178,1.58061E+12
4447,1072,1.59016E+12
4448,1076,1.5903E+12
4449,1194,1.58137E+12
4450,1239,1.58183E+12
4451,1020,1.57901E+12
4452,1251,1.58257E+12
4453,1075,1.58759E+12
4454,1112,1.58104E+12
4455,1290,1.58095E+12
4456,1289,1.58704E+12
4457,1174,1.5911E+12
4458,1179,1.58992E+12
4459,1060,1.59123E+12
4460,1213,1.58459E+12
4461,1203,1.59311E+12
4462,1071,1.58369E+12
4463,1253,1.59325E+12
4464,1038,1.58473E+12
4465,1065,1.58717E+12
4466,1216,1.58502E+12
4467,1097,1.5887E+12
4468,1115,1.59169E+12
4469,1147,1.58696E+12
4470,1176,1.58847E+12
4471,1208,1.58355E+12
4472,1058,1.59137E+12
4473,1165,1.59256E+12
4474,1276,1.58504E+12
4475,1225,1.58753E+12
4476,1290,1.58122E+12
4477,1210,1.58697E+12
4478,1265,1.589E+12
4479,1026,1.58486E+12
4480,1114,1.58636E+12
4481,1075,1.57969E+12
4482,1247,1.58157E+12
4483,1125,1.58622E+12
4484,1071,1.58252E+12
4485,1118,1.58706E+12
4486,1015,1.58169E+12
4487,1101,1.58178E+12
4488,1285,1.58422E+12
4489,1159,1.58776E+12
4490,1101,1.57837E+12
4491,1276,1.57931E+12
4492,1266,1.59246E+12
4493,1290,1.5843E+12
4494,1104,1.58926E+12
4495,1289,1.58411E+12
4496,1047,1.58193E+12
4497,1165,1.58315E+12
4498,1025,1.58686E+12
4499,1037,1.57942E+12
4500,1175,1.58987E+12
4501,1271,1.58064E+12
4502,1118,1.59214E+12
4503,1050,1.5827E+12
4504,1010,1.57938E+12
4505,1030,1.58084E+12
4506,1181,1.58191E+12
4507,1215,1.59279E+12
4508,1166,1.58965E+12
4509,1046,1.59029E+12
4510,1126,1.58752E+12
4511,1064,1.58749E+12
4512,1003,1.579E+12
4513,1136,1.58511E+12
4514,1288,1.58678E+12
4515,1187,1.5871E+12
4516,1236,1.58606E+12
4517,1118,1.58641E+12
4518,1046,1.57999E+12
4519,1104,1.58087E+12
4520,1040,1.58217E+12
4521,1230,1.58419E+12
4522,1247,1.58627E+12
4523,1125,1.58321E+12
4524,1181,1.59021E+12
4525,1270,1.58421E+12
4526,1034,1.59047E+12
4527,1081,1.59231E+12
4528,1155,1.5812E+12
4529,1038,1.58772E+12
4530,1027,1.59156E+12
4531,1209,1.58512E+12
4532,1265,1.5853E+12
4533,1197,1.58528E+12
4534,1231,1.59209E+12
4535,1297,1.59012E+12
4536,1127,1.59149E+12
4537,1252,1.58856E+12
4538,1299,1.59034E+12
4539,1221,1.58656E+12
4540,1129,1.58776E+12
4541,1281,1.58792E+12
4542,1105,1.57917E+12
4543,1248,1.59139E+12
4544,1054,1.58303E+12
4545,1130,1.59159E+12
4546,1104,1.58741E+12
4547,1109,1.58324E+12
4548,1077,1.58002E+12
4549,1160,1.58411E+12
4550,1047,1.57976E+12
4551,1246,1.59293E+12
4552,1116,1.58591E+12
4553,1234,1.5834E+12
4554,1248,1.59175E+12
4555,1008,1.58942E+12
4556,1117,1.58653E+12
4557,1227,1.58212E+12
4558,1129,1.57801E+12
4559,1256,1.58167E+12
4560,1155,1.5891E+12
4561,1262,1.58394E+12
4562,1108,1.58011E+12
4563,1231,1.58246E+12
4564,1244,1.58525E+12
4565,1270,1.5876E+12
4566,1097,1.5853E+12
4567,1013,1.58513E+12
4568,1056,1.57991E+12
4569,1032,1.59052E+12
4570,1131,1.58182E+12
4571,1111,1.58213E+12
4572,1261,1.58774E+12
4573,1270,1.58414E+12
4574,1058,1.57817E+12
4575,1246,1.58447E+12
4576,1104,1.58148E+12
4577,1090,1.58681E+12
4578,1186,1.58867E+12
4579,1176,1.58201E+12
4580,1077,1.58264E+12
4581,1178,1.58141E+12
4582,1014,1.58281E+12
4583,1137,1.57902E+12
4584,1195,1.5869E+12
4585,1065,1.58309E+12
4586,1142,1.58906E+12
4587,1032,1.58844E+12
4588,1049,1.58418E+12
4589,1009,1.58416E+12
4590,1138,1.58392E+12
4591,1008,1.58755E+12
4592,1181,1.58591E+12
4593,1231,1.58139E+12
4594,1032,1.58892E+12
4595,1260,1.5792E+12
4596,1235,1.57851E+12
4597,1072,1.5868E+12
4598,1201,1.58896E+12
4599,1166,1.59042E+12
4600,1299,1.59249E+12
4601,1120,1.5896E+12
4602,1171,1.58077E+12
4603,1070,1.58369E+12
4604,1147,1.58098E+12
4605,1066,1.58247E+12
4606,1265,1.58867E+12
4607,1155,1.58132E+12
4608,1101,1.58275E+12
4609,1183,1.5898E+12
4610,1171,1.59063E+12
4611,1088,1.58193E+12
4612,1233,1.58066E+12
4613,1231,1.5854E+12
4614,1005,1.59159E+12
4615,1280,1.57999E+12
4616,1296,1.59069E+12
4617,1109,1.58713E+12
4618,1132,1.58422E+12
4619,1103,1.59206E+12
4620,1072,1.58209E+12
4621,1146,1.58383E+12
4622,1142,1.58644E+12
4623,1277,1.58468E+12
4624,1059,1.58429E+12
4625,1277,1.59005E+12
4626,1230,1.5823E+12
4627,1100,1.58277E+12
4628,1075,1.58389E+12
4629,1145,1.59026E+12
4630,1122,1.5838E+12
4631,1269,1.58598E+12
4632,1298,1.59004E+12
4633,1113,1.58897E+12
4634,1109,1.58779E+12
4635,1246,1.59064E+12
4636,1207,1.58849E+12
4637,1248,1.58291E+12
4638,1239,1.57797E+12
4639,1268,1.58119E+12
4640,1005,1.58684E+12
4641,1223,1.59333E+12
4642,1194,1.59318E+12
4643,1056,1.58386E+12
4644,1148,1.58267E+12
4645,1249,1.58146E+12
4646,1243,1.57938E+12
4647,1218,1.59156E+12
4648,1261,1.58979E+12
4649,1055,1.591E+12
4650,1278,1.58897E+12
4651,1196,1.58763E+12
4652,1239,1.57864E+12
4653,1217,1.58652E+12
4654,1149,1.58791E+12
4655,1178,1.59004E+12
4656,1003,1.58282E+12
4657,1214,1.57877E+12
4658,1046,1.59317E+12
4659,1229,1.58462E+12
4660,1134,1.5839E+12
4661,1088,1.59055E+12
4662,1097,1.58432E+12
4663,1058,1.58997E+12
4664,1041,1.58405E+12
4665,1018,1.58396E+12
4666,1246,1.57953E+12
4667,1022,1.5871E+12
4668,1049,1.58262E+12
4669,1123,1.58922E+12
4670,1150,1.58633E+12
4671,1262,1.59126E+12
4672,1037,1.58624E+12
4673,1107,1.58412E+12
4674,1111,1.59039E+12
4675,1061,1.58585E+12
4676,1068,1.59175E+12
4677,1297,1.58278E+12
4678,1093,1.58505E+12
4679,1243,1.58648E+12
4680,1001,1.59199E+12
4681,1229,1.59338E+12
4682,1178,1.5784E+12
4683,1147,1.58346E+12
4684,1037,1.58737E+12
4685,1127,1.58662E+12
4686,1130,1.58591E+12
4687,1043,1.5877E+12
4688,1182,1.58714E+12
4689,1160,1.59332E+12
4690,1267,1.58437E+12
4691,1083,1.59329E+12
4692,1178,1.58765E+12
4693,1221,1.58846E+12
4694,1051,1.57873E+12
4695,1257,1.58948E+12
4696,1102,1.58511E+12
4697,1181,1.58213E+12
4698,1072,1.59282E+12
4699,1261,1.58583E+12
4700,1240,1.57887E+12
4701,1165,1.58137E+12
4702,1220,1.58322E+12
4703,1216,1.59169E+12
4704,1104,1.58102E+12
4705,1166,1.58108E+12
4706,1250,1.58792E+12
4707,1240,1.58514E+12
4708,1018,1.59009E+12
4709,1098,1.59065E+12
4710,1272,1.5787E+12
4711,1138,1.58195E+12
4712,1243,1.5886E+12
4713,1073,1.5822E+12
4714,1079,1.58516E+12
4715,1029,1.57998E+12
4716,1094,1.58657E+12
4717,1225,1.58247E+12
4718,1057,1.58346E+12
4719,1089,1.58851E+12
4720,1135,1.58383E+12
4721,1253,1.58086E+12
4722,1167,1.59034E+12
4723,1130,1.58168E+12
4724,1165,1.58435E+12
4725,1042,1.58273E+12
4726,1241,1.58991E+12
4727,1038,1.59128E+12
4728,1118,1.58783E+12
4729,1162,1.59327E+12
4730,1238,1.58165E+12
4731,1072,1.58747E+12
4732,1057,1.59009E+12
4733,1140,1.59171E+12
4734,1083,1.58675E+12
4735,1076,1.58979E+12
4736,1118,1.5802E+12
4737,1063,1.5902E+12
4738,1111,1.582E+12
4739,1020,1.58506E+12
4740,1123,1.58401E+12
4741,1078,1.5837E+12
4742,1053,1.5923E+12
4743,1093,1.5889E+12
4744,1057,1.58509E+12
4745,1173,1.59016E+12
4746,1047,1.58066E+12
4747,1286,1.58095E+12
4748,1259,1.59174E+12
4749,1017,1.57814E+12
4750,1139,1.58109E+12
4751,1036,1.58794E+12
4752,1038,1.58745E+12
4753,1134,1.58993E+12
4754,1226,1.57832E+12
4755,1216,1.5884E+12
4756,1111,1.58442E+12
4757,1047,1.58275E+12
4758,1047,1.59322E+12
4759,1049,1.59004E+12
4760,1207,1.58132E+12
4761,1108,1.58276E+12
4762,1030,1.59029E+12
4763,1188,1.58638E+12
4764,1229,1.58629E+12
4765,1271,1.58282E+12
4766,1175,1.58175E+12
4767,1170,1.58905E+12
4768,1176,1.59244E+12
4769,1282,1.59276E+12
4770,1145,1.57835E+12
4771,1083,1.58709E+12
4772,1257,1.58989E+12
4773,1260,1.59057E+12
4774,1149,1.58961E+12
4775,1145,1.59108E+12
4776,1244,1.57819E+12
4777,1194,1.58606E+12
4778,1190,1.58133E+12
4779,1071,1.5871E+12
4780,1183,1.58731E+12
4781,1252,1.58759E+12
4782,1038,1.5872E+12
4783,1248,1.58245E+12
4784,1146,1.58739E+12
4785,1064,1.58415E+12
4786,1266,1.58005E+12
4787,1088,1.58247E+12
4788,1212,1.58366E+12
4789,1048,1.58604E+12
4790,1094,1.59004E+12
4791,1050,1.58356E+12
4792,1053,1.58858E+12
4793,1259,1.57988E+12
4794,1028,1.58765E+12
4795,1129,1.58885E+12
4796,1192,1.58186E+12
4797,1162,1.5821E+12
4798,1230,1.58862E+12
4799,1285,1.57944E+12
4800,1180,1.58444E+12
4801,1232,1.58281E+12
4802,1002,1.58217E+12
4803,1257,1.585E+12
4804,1193,1.57939E+12
4805,1245,1.58244E+12
4806,1045,1.58428E+12
4807,1183,1.58764E+12
4808,1160,1.58387E+12
4809,1244,1.58381E+12
4810,1021,1.59164E+12
4811,1200,1.59254E+12
4812,1166,1.58458E+12
4813,1028,1.5841E+12
4814,1255,1.59271E+12
4815,1178,1.58464E+12
4816,1249,1.58843E+12
4817,1280,1.58004E+12
4818,1271,1.58273E+12
4819,1152,1.58665E+12
4820,1249,1.58445E+12
4821,1136,1.59003E+12
4822,1280,1.58076E+12
4823,1123,1.58734E+12
4824,1296,1.58506E+12
4825,1194,1.58292E+12
4826,1292,1.58724E+12
4827,1254,1.58172E+12
4828,1009,1.57816E+12
4829,1100,1.58979E+12
4830,1059,1.58896E+12
4831,1043,1.58348E+12
4832,1118,1.58661E+12
4833,1018,1.58696E+12
4834,1070,1.589E+12
4835,1284,1.58464E+12
4836,1096,1.58465E+12
4837,1113,1.58537E+12
4838,1016,1.57978E+12
4839,1273,1.58408E+12
4840,1137,1.57863E+12
4841,1250,1.58105E+12
4842,1285,1.58834E+12
4843,1016,1.58078E+12
4844,1089,1.57817E+12
4845,1163,1.59045E+12
4846,1002,1.58882E+12
4847,1012,1.59191E+12
4848,1093,1.58631E+12
4849,1008,1.58803E+12
4850,1107,1.58658E+12
4851,1091,1.5808E+12
4852,1233,1.58861E+12
4853,1262,1.57854E+12
4854,1225,1.58866E+12
4855,1203,1.58522E+12
4856,1121,1.58862E+12
4857,1282,1.58948E+12
4858,1258,1.58169E+12
4859,1023,1.58665E+12
4860,1241,1.58449E+12
4861,1062,1.58354E+12
4862,1239,1.58332E+12
4863,1244,1.58076E+12
4864,1262,1.58694E+12
4865,1238,1.58454E+12
4866,1203,1.58738E+12
4867,1048,1.59236E+12
4868,1193,1.58308E+12
4869,1215,1.58947E+12
4870,1163,1.58711E+12
4871,1018,1.58122E+12
4872,1070,1.57864E+12
4873,1031,1.58358E+12
4874,1040,1.58197E+12
4875,1070,1.58581E+12
4876,1156,1.58411E+12
4877,1238,1.58275E+12
4878,1254,1.58173E+12
4879,1270,1.58156E+12
4880,1273,1.58355E+12
4881,1208,1.57807E+12
4882,1165,1.58944E+12
4883,1275,1.58866E+12
4884,1290,1.5839E+12
4885,1214,1.58994E+12
4886,1220,1.58847E+12
4887,1006,1.5878E+12
4888,1261,1.57909E+12
4889,1039,1.58242E+12
4890,1198,1.5866E+12
4891,1261,1.57884E+12
4892,1162,1.58155E+12
4893,1017,1.57959E+12
4894,1212,1.59269E+12
4895,1104,1.58223E+12
4896,1122,1.59139E+12
4897,1132,1.58369E+12
4898,1280,1.58937E+12
4899,1179,1.57899E+12
4900,1047,1.59143E+12
4901,1187,1.58801E+12
4902,1284,1.58157E+12
4903,1029,1.58723E+12
4904,1270,1.59006E+12
4905,1222,1.59197E+12
4906,1044,1.58809E+12
4907,1162,1.5815E+12
4908,1252,1.58225E+12
4909,1145,1.58709E+12
4910,1255,1.58103E+12
4911,1078,1.58984E+12
4912,1120,1.58361E+12
4913,1158,1.58756E+12
4914,1071,1.58654E+12
4915,1049,1.59106E+12
4916,1137,1.5809E+12
4917,1098,1.58244E+12
4918,1111,1.59067E+12
4919,1282,1.58411E+12
4920,1275,1.58469E+12
4921,1211,1.58926E+12
4922,1034,1.58081E+12
4923,1213,1.58304E+12
4924,1090,1.58595E+12
4925,1196,1.58181E+12
4926,1212,1.59041E+12
4927,1096,1.58388E+12
4928,1088,1.59018E+12
4929,1190,1.58975E+12
4930,1079,1.57889E+12
